DataType,State,District,Observer,Item,Created_Date,Modified_Date
District_Report,Manipur,Imphal East,SHRI SARAT RAUT,District Profile: Imphal East,2026-03-04T20:32:12,2026-03-04T20:32:12
District_Report,Manipur,Imphal West-I,DR PALAK VERMA,District Profile: Imphal West-I,2026-03-05T22:05:04,2026-03-05T22:05:04
District_Report,Manipur,Imphal West-II,DR PALAK VERMA,District Profile: Imphal West-II,2026-03-05T23:12:24,2026-03-05T23:12:24
District_Report,Manipur,Kakching,SHRI PRAFULLA GUDADHE,District Profile: Kakching,2026-02-28T10:05:33,2026-02-28T10:05:33
District_Report,Manipur,Sadar Hills,SHRI. YOGESH H.C,District Profile: Sadar Hills,2026-03-03T12:13:50,2026-03-03T12:13:50
District_Report,Manipur,Sawombung,SHRI SARAT RAUT,District Profile: Sawombung,2026-03-05T18:07:02,2026-03-05T18:07:02
District_Report,Manipur,Senapati,SHRI. H. S. LUCKY,District Profile: Senapati,2026-03-03T09:41:57,2026-03-03T09:41:57
District_Report,Manipur,Tamenglong,SHRI. YOGESH H.C,District Profile: Tamenglong,2026-03-03T11:40:35,2026-03-03T11:40:35
District_Report,Manipur,Thoubal,SHRI. AJAY KUMAR LALLU,District Profile: Thoubal,2026-02-24T11:07:15,2026-02-24T11:07:15
District_Report,Manipur,Ukhrul,SHRI. H. S. LUCKY,District Profile: Ukhrul,2026-03-03T09:40:05,2026-03-03T09:40:05
District_Report,Meghalaya,East Garo hills,SHRI MANISH YADAV,District Profile: East Garo hills,2026-03-12T02:58:22,2026-03-12T02:58:22
District_Report,Meghalaya,East Jaintia Hill,MS KIM HAOKIP,District Profile: East Jaintia Hill,2026-03-09T00:42:04,2026-03-09T00:42:04
District_Report,Meghalaya,Eastern West Khasi Hills,SHRI DANISH ABRAR,District Profile: Eastern West Khasi Hills,2026-03-06T21:10:12,2026-03-06T21:10:12
District_Report,Meghalaya,North Garo Hills,SHRI MANISH YADAV,District Profile: North Garo Hills,2026-03-12T02:11:39,2026-03-12T02:11:39
District_Report,Meghalaya,Shillong City,SHRI NADEEM JAVED,District Profile: Shillong City,2026-03-09T15:31:13,2026-03-09T15:31:13
District_Report,Meghalaya,South Garo Hills,SHRI AMIR HUSSAIN KHUTHEIBAM,District Profile: South Garo Hills,2026-03-06T16:57:42,2026-03-06T16:57:42
District_Report,Meghalaya,South West Garo Hills,SHRI AMIR HUSSAIN KHUTHEIBAM,District Profile: South West Garo Hills,2026-03-06T16:56:16,2026-03-06T16:56:16
District_Report,Meghalaya,South West Khasi Hills,SHRI SACHIN NAIK,District Profile: South West Khasi Hills,2026-02-28T19:47:31,2026-02-28T19:47:31
District_Report,Meghalaya,Tura City,SMT TILOTAMA LOITONGBAM,District Profile: Tura City,2026-03-06T10:41:51,2026-03-06T10:41:51
District_Report,Meghalaya,West Garo hills,SHRI. BELLAIAH NAIK,District Profile: West Garo hills,2026-03-08T23:09:55,2026-03-08T23:09:55
District_Report,Meghalaya,West Jaintia Hill,MS KIM HAOKIP,District Profile: West Jaintia Hill,2026-03-09T00:37:41,2026-03-09T00:37:41
District_Report,Nagaland,Dimapur,DR. VIJAY LAKSHMI SADHO,District Profile: Dimapur,2026-03-06T17:01:12,2026-03-06T17:01:12
District_Report,Nagaland,Kiphire,SHRI. IVAN DSOUZA,District Profile: Kiphire,2026-02-27T17:27:44,2026-02-27T17:27:44
District_Report,Nagaland,Kohima,SHRI LALJI DESAI,District Profile: Kohima,2026-03-13T11:32:17,2026-03-13T11:32:17
District_Report,Nagaland,Longleng,SHRI. BALMOORI VENKAT,District Profile: Longleng,2026-02-21T20:37:30,2026-02-21T20:37:30
District_Report,Nagaland,Mokokchung,SHRI. K.B.R.NAIDU,District Profile: Mokokchung,2026-02-23T21:21:58,2026-02-23T21:21:58
District_Report,Nagaland,Mon,SHRI RAHUL BAL,District Profile: Mon,2026-03-08T17:58:26,2026-03-08T17:58:26
District_Report,Nagaland,Noklak,SHRI. IVAN DSOUZA,District Profile: Noklak,2026-02-27T17:30:38,2026-02-27T17:30:38
District_Report,Nagaland,Peren,SHRI VICTOR KEISHING,District Profile: Peren,2026-03-04T10:42:22,2026-03-04T10:42:22
District_Report,Nagaland,Phek,SHRI BISHWARANJAN MOHANTHY,District Profile: Phek,2026-03-01T13:10:31,2026-03-01T13:10:31
District_Report,Nagaland,Tuensang,SHRI. BALMOORI VENKAT,District Profile: Tuensang,2026-03-08T19:07:28,2026-03-08T19:07:28
District_Report,Nagaland,Wokha,SHRI INDRAVIJAYSINH GOHIL,District Profile: Wokha,2026-03-02T22:53:16,2026-03-02T22:53:16
District_Report,Nagaland,Zunheboto,SHRI BISHWARANJAN MOHANTHY,District Profile: Zunheboto,2026-03-01T12:51:04,2026-03-01T12:51:04
District_Report,Odisha,Angul ,"SHRI DK SURESH, EX MP",District Profile: Angul ,2025-09-16T12:49:25,2025-09-16T12:49:25
District_Report,Odisha,Balasore ,"SHRI SHREYAS M PATEL, MP",District Profile: Balasore ,2025-09-18T00:15:48,2025-09-18T00:15:48
District_Report,Odisha,Bargarh ,"SMT. SHOBHA TAI BACHAV, MP",District Profile: Bargarh ,2025-09-15T11:06:54,2025-09-15T11:06:54
District_Report,Odisha,Bhadrak ,SHRI RAFIQ KHAN,District Profile: Bhadrak ,2025-09-19T18:36:56,2025-09-19T18:36:56
District_Report,Odisha,Bhubaneswar ,SHRI. J. D. SEELAM,District Profile: Bhubaneswar ,2025-09-16T18:55:31,2025-09-16T18:55:31
District_Report,Odisha,Bolangir ,"SHRI. C. D. MEYYAPPAN, EX. AICC SECRETARY",District Profile: Bolangir ,2025-09-17T12:30:36,2025-09-17T12:30:36
District_Report,Odisha,Boudh ,SHRI. BV SRINIVAS,District Profile: Boudh ,2025-09-19T02:12:09,2025-09-19T02:12:09
District_Report,Odisha,Cuttack ,"SHRI. S. A. SAMPATH KUMAR, AICC SECRETARY",District Profile: Cuttack ,2025-09-19T19:53:08,2025-09-19T19:53:08
District_Report,Odisha,Cuttack City,"SHRI SALEEM AHMAD, WORKING PRESIDENT",District Profile: Cuttack City,2025-09-19T11:38:18,2025-09-19T11:38:18
District_Report,Odisha,Deogarh ,"SHRI. CHARAN SINGH SAPRA, WORKING PRESIDENT",District Profile: Deogarh ,2025-09-08T17:58:39,2025-09-08T17:58:39
District_Report,Odisha,Dhenkanal ,"SHRI DEAN KOSIKOSE, MP",District Profile: Dhenkanal ,2025-09-17T20:44:43,2025-09-17T20:44:43
District_Report,Odisha,Gajapati ,SHRI N RAGUVEERA REDDY,District Profile: Gajapati ,2025-09-17T12:53:56,2025-09-17T12:53:56
District_Report,Odisha,Ganjam East ,"SHRI RAMLAL JAT, EX MINISTER",District Profile: Ganjam East ,2025-09-18T15:19:06,2025-09-18T15:19:06
District_Report,Odisha,Ganjam West,"SHRI SACHIN NAIK, EX. AICC SECRETARY",District Profile: Ganjam West,2025-09-17T23:45:11,2025-09-17T23:45:11
District_Report,Odisha,Jagatsinghpur ,SHRI M LIJU,District Profile: Jagatsinghpur ,2025-09-17T21:36:00,2025-09-17T21:36:00
District_Report,Odisha,Jajpur ,SMT CHARULATA TOKAS,District Profile: Jajpur ,2025-09-17T02:48:14,2025-09-17T02:48:14
District_Report,Odisha,Jharsuguda,MS SHOBHA OZA,District Profile: Jharsuguda,2025-09-14T13:09:21,2025-09-14T13:09:21
District_Report,Odisha,Kalahandi ,"SHRI. SHAIK MASTAN WALI, EX. AICC SECRETARY",District Profile: Kalahandi ,2025-09-19T19:47:42,2025-09-19T19:47:42
District_Report,Odisha,Kandhamal ,SHRI PRAKASH JOSHI,District Profile: Kandhamal ,2025-09-16T23:58:49,2025-09-16T23:58:49
District_Report,Odisha,Kendrapara ,"SHRI GOPINATH PALANIYAPPAN, AICC SECRETARY",District Profile: Kendrapara ,2025-09-16T12:38:45,2025-09-16T12:38:45
District_Report,Odisha,Keonjhar ,SHRI HASSAN MOULANA,District Profile: Keonjhar ,2025-09-17T13:34:29,2025-09-17T13:34:29
District_Report,Odisha,Khurda ,"SHRI BIMAL SHAH, EX. MINISTER",District Profile: Khurda ,2025-09-07T18:38:35,2025-09-07T18:38:35
District_Report,Odisha,Koraput ,"SHRI GANESH YADAV, AICC SECRETARY",District Profile: Koraput ,2025-09-15T15:05:54,2025-09-15T15:05:54
District_Report,Odisha,Malkangiri ,"SHRI RAGHVENDRA SINGH, MLA",District Profile: Malkangiri ,2025-09-15T19:37:58,2025-09-15T19:37:58
District_Report,Odisha,Mayurbhanj East ,SHRI AHKILESH SHUKLA,District Profile: Mayurbhanj East ,2025-09-13T15:14:42,2025-09-13T15:14:42
District_Report,Odisha,Mayurbhanj West ,"SHRI NITIN KUMBALKAR, AICC JT. SECRETARY ",District Profile: Mayurbhanj West ,2025-09-18T15:18:45,2025-09-18T15:18:45
District_Report,Odisha,Nawarangpur ,"SHRI JETTI KUSUM KUMAR, EX. PCC WP",District Profile: Nawarangpur ,2025-09-16T19:49:08,2025-09-16T19:49:08
District_Report,Odisha,Nayagarh ,"SHRI MAHESH SHARMA, EX. PCC",District Profile: Nayagarh ,2025-09-09T12:35:43,2025-09-09T12:35:43
District_Report,Odisha,Nuapada ,"SHRI MANOJ CHAUHAN, SECRETARY AICC",District Profile: Nuapada ,2025-09-22T10:49:37,2025-09-22T10:49:37
District_Report,Odisha,Puri ,"SHRI GC CHANDRASHEKHAR, MP",District Profile: Puri ,2025-09-17T15:23:41,2025-09-17T15:23:41
District_Report,Odisha,Rayagada ,SHRI RIZWAN ARSHAD,District Profile: Rayagada ,2025-09-15T14:50:52,2025-09-15T14:50:52
District_Report,Odisha,Rourkela ,"DR. PALAK VERMA, AICC JNT. SECRETARY",District Profile: Rourkela ,2025-09-13T17:45:06,2025-09-13T17:45:06
District_Report,Odisha,Subarnapur ,"SHRI. AMIT SIHAG, EX MLA",District Profile: Subarnapur ,2025-09-15T21:51:55,2025-09-15T21:51:55
District_Report,Odisha,Sundargarh ,SHRI. SANJAY KAPOOR,District Profile: Sundargarh ,2025-09-16T23:09:55,2025-09-16T23:09:55
District_Report,Punjab,Amritsar Rural,"DR. C.P JOSHI, FORMER SPEAKER",District Profile: Amritsar Rural,2025-10-02T18:52:28,2025-10-02T18:52:28
District_Report,Punjab,Amritsar Urban,"SHRI. C P MITTAL, EX. AICC SECRETARY",District Profile: Amritsar Urban,2025-09-29T18:23:46,2025-09-29T18:23:46
District_Report,Punjab,Barnala,"SHRI ASHOK SINGH, MP",District Profile: Barnala,2025-10-09T22:47:38,2025-10-09T22:47:38
District_Report,Punjab,Bathinda Rural,"SMT. MAMTA BHUPESH, EX. MINISTER",District Profile: Bathinda Rural,2025-10-02T12:22:30,2025-10-02T12:22:30
District_Report,Punjab,Bathinda Urban,"SHRI BALA BACCHAN, EX. MINISTER",District Profile: Bathinda Urban,2025-10-06T18:05:26,2025-10-06T18:05:26
District_Report,Punjab,Faridkot,SHRI NADEEM JAVED,District Profile: Faridkot,2025-10-08T20:45:24,2025-10-08T20:45:24
District_Report,Punjab,Fatehgarh Sahib,"SHRI SACHIN YADAV, EX. MINISTER",District Profile: Fatehgarh Sahib,2025-09-23T17:30:44,2025-09-23T17:30:44
District_Report,Punjab,Fazilka,"DR. A. CHELLA KUMAR, MEMBER CWC",District Profile: Fazilka,2025-10-03T13:14:13,2025-10-03T13:14:13
District_Report,Punjab,Ferozepur,"SHRI. VIVEK BANSAL, EX. MEMBER CWC",District Profile: Ferozepur,2025-10-07T11:31:14,2025-10-07T11:31:14
District_Report,Punjab,Gurdaspur,"SHRI BHARATSINH SOLANKI, EX. PCC",District Profile: Gurdaspur,2025-10-06T14:54:57,2025-10-06T14:54:57
District_Report,Punjab,Hoshiarpur,SHRI SURESH KUMAR,District Profile: Hoshiarpur,2025-10-09T00:47:09,2025-10-09T00:47:09
District_Report,Punjab,Jalandhar Rural,"SHRI BHUWAN KAPRI, DY-CLP",District Profile: Jalandhar Rural,2025-10-12T10:06:33,2025-10-12T10:06:33
District_Report,Punjab,Jalandhar Urban,"SHRI RAJESH LILOTHIA, EX. CHIARMAN SC DEPT.",District Profile: Jalandhar Urban,2025-09-30T23:13:02,2025-09-30T23:13:02
District_Report,Punjab,Kapurthala,"SHRI BHAJAN LAL JATAV, MP",District Profile: Kapurthala,2025-09-28T13:18:49,2025-09-28T13:18:49
District_Report,Punjab,Khanna,"SHRI R.S BALI, MLA",District Profile: Khanna,2025-10-27T18:07:44,2025-10-27T18:07:44
District_Report,Punjab,Ludhiana Rural,DR. SHIKHA MEEL,District Profile: Ludhiana Rural,2025-10-09T20:57:44,2025-10-09T20:57:44
District_Report,Punjab,Ludhiana Urban,SMT. KRISHNA TIRATH,District Profile: Ludhiana Urban,2025-10-13T13:36:23,2025-10-13T13:36:23
District_Report,Punjab,Malerkotla,"SHRI VIRENDER RATHORE, EX. AICC SECRETARY",District Profile: Malerkotla,2025-10-03T21:03:34,2025-10-03T21:03:34
District_Report,Punjab,Mansa,"SHRI ANIL CHAUDHARY, EX PCC PRESIDENT",District Profile: Mansa,2025-10-10T10:22:16,2025-10-10T10:22:16
District_Report,Punjab,Moga,SHRI BP SINGH,District Profile: Moga,2025-09-30T16:12:21,2025-09-30T16:12:21
District_Report,Punjab,Mohali,"SHRI MANOJ YADAV, AICC SECRETARY",District Profile: Mohali,2025-09-25T20:05:15,2025-09-25T20:05:15
District_Report,Punjab,Muktsar,"SHRI VIKAR RASOOL WANI, EX. PCC",District Profile: Muktsar,2025-09-27T23:05:01,2025-09-27T23:05:01
District_Report,Punjab,Patiala Rural,"SMT. MANISHA PAWAR, EX. MLA",District Profile: Patiala Rural,2025-10-01T10:26:03,2025-10-01T10:26:03
District_Report,Punjab,Patiala Urban,SHRI SANJAY DUTT,District Profile: Patiala Urban,2025-10-05T19:52:33,2025-10-05T19:52:33
District_Report,Punjab,Ropar,"SHRI SUBHASH CHOPRA, EX. PCC",District Profile: Ropar,2025-10-12T13:34:37,2025-10-12T13:34:37
District_Report,Punjab,Sangrur,"SHRI JAGDISH JANGID, EX. MINISTER",District Profile: Sangrur,2025-09-27T10:38:11,2025-09-27T10:38:11
District_Report,Punjab,SBS Nagar,"SHRI LALJI DESAI, PRESIDENT SEVADAL",District Profile: SBS Nagar,2025-10-07T23:19:53,2025-10-07T23:19:53
District_Report,Punjab,Tarn Taran,"SHRI KULDEEP VATS, MLA",District Profile: Tarn Taran,2025-10-05T16:40:11,2025-10-05T16:40:11
District_Report,Rajasthan,AJMER URBAN,SHRI ASHOK TANWAR,District Profile: AJMER URBAN,2025-10-05T23:18:29,2025-10-05T23:18:29
District_Report,Rajasthan,ALWAR,SHRI SALEEM AHMAD,District Profile: ALWAR,2025-10-23T16:40:39,2025-10-23T16:40:39
District_Report,Rajasthan,BALOTRA,SHRI RAJESH TIWARI,District Profile: BALOTRA,2025-10-21T13:15:14,2025-10-21T13:15:14
District_Report,Rajasthan,BANSWARA,"SHRI LALJI DESAI, PRESIDENT SEVADAL",District Profile: BANSWARA,2025-10-23T21:25:16,2025-10-23T21:25:16
District_Report,Rajasthan,BARAN,"SHRI RAO DAN SINGH, EX. MINISTER",District Profile: BARAN,2025-12-13T07:58:08,2025-12-13T07:58:08
District_Report,Rajasthan,BARMER,SHRI RAJESH TIWARI,District Profile: BARMER,2025-10-21T13:08:11,2025-10-21T13:08:11
District_Report,Rajasthan,BEAWAR,SHRI SUKHDEV BHAGAT,District Profile: BEAWAR,2025-10-21T21:45:47,2025-10-21T21:45:47
District_Report,Rajasthan,BHARATPUR,SHRI KEWAL SINGH PATHANIA,District Profile: BHARATPUR,2025-10-22T21:32:50,2025-10-22T21:32:50
District_Report,Rajasthan,BHILWARA RURAL,SHRI VIKAR RASOOL WANI,District Profile: BHILWARA RURAL,2025-10-24T04:20:33,2025-10-24T04:20:33
District_Report,Rajasthan,BHILWARA URBAN,SHRI VIKAR RASOOL WANI,District Profile: BHILWARA URBAN,2025-10-24T08:55:05,2025-10-24T08:55:05
District_Report,Rajasthan,BIKANER RURAL,"SHRI RAJESH LILOTHIA, EX. CHIARMAN SC DEPT.",District Profile: BIKANER RURAL,2025-10-24T09:43:12,2025-10-24T09:43:12
District_Report,Rajasthan,BIKANER URBAN,"SHRI RAJESH LILOTHIA, EX. CHIARMAN SC DEPT.",District Profile: BIKANER URBAN,2025-10-24T10:00:17,2025-10-24T10:00:17
District_Report,Rajasthan,BUNDI,SHRI JETTI KUSUM KUMAR,District Profile: BUNDI,2025-10-24T10:36:11,2025-10-24T10:36:11
District_Report,Rajasthan,CHITTORGARH,SUBHASHINI YADAV,District Profile: CHITTORGARH,2025-10-20T11:23:23,2025-10-20T11:23:23
District_Report,Rajasthan,CHURU,"SHRI SUBHASH CHOPRA, EX. PCC",District Profile: CHURU,2025-10-18T23:43:08,2025-10-18T23:43:08
District_Report,Rajasthan,DAUSA,SHRI ANIL BHARDWAJ,District Profile: DAUSA,2025-10-20T17:57:51,2025-10-20T17:57:51
District_Report,Rajasthan,DEEDWANA-KUCHAMAN,DR. AMEE YAJNIK,District Profile: DEEDWANA-KUCHAMAN,2025-10-18T10:50:42,2025-10-18T10:50:42
District_Report,Rajasthan,DEEG,SHRI KEWAL SINGH PATHANIA,District Profile: DEEG,2025-10-22T21:42:21,2025-10-22T21:42:21
District_Report,Rajasthan,DHOLPUR,SHRI NADEEM JAVED,District Profile: DHOLPUR,2025-10-24T00:57:44,2025-10-24T00:57:44
District_Report,Rajasthan,DUNGARPUR,"SHRI LALJI DESAI, PRESIDENT SEVADAL",District Profile: DUNGARPUR,2025-10-23T21:40:36,2025-10-23T21:40:36
District_Report,Rajasthan,GANGANAGAR,SHRI KULJEET NAGRA,District Profile: GANGANAGAR,2025-10-21T10:52:18,2025-10-21T10:52:18
District_Report,Rajasthan,HANUMANGARH,SHRI AMIT VIJ,District Profile: HANUMANGARH,2025-10-19T09:20:25,2025-10-19T09:20:25
District_Report,Rajasthan,JAIPUR URBAN,SHRI GIDUGU RUDRA RAJU,District Profile: JAIPUR URBAN,2025-10-21T21:02:37,2025-10-21T21:02:37
District_Report,Rajasthan,JAISALMER,SUSHANT MISHRA,District Profile: JAISALMER,2025-10-21T19:39:33,2025-10-21T19:39:33
District_Report,Rajasthan,JHALAWAR,"SHRI RAO DAN SINGH, EX. MINISTER",District Profile: JHALAWAR,2025-12-13T07:48:16,2025-12-13T07:48:16
District_Report,Rajasthan,JHUNJHUNU,CAPT. PRAVEEN DAWAR,District Profile: JHUNJHUNU,2025-10-19T16:07:04,2025-10-19T16:07:04
District_Report,Rajasthan,JODHPUR RURAL,SHRI YASHPAL ARYA,District Profile: JODHPUR RURAL,2025-10-14T14:59:34,2025-10-14T14:59:34
District_Report,Rajasthan,JODHPUR URBAN,SUSHANT MISHRA,District Profile: JODHPUR URBAN,2025-10-23T17:08:25,2025-10-23T17:08:25
District_Report,Rajasthan,KARAULI,SHRI NADEEM JAVED,District Profile: KARAULI,2025-10-23T19:39:45,2025-10-23T19:39:45
District_Report,Rajasthan,KHAIRTHAL-TIJARA,"SHRI BHARATSINH SOLANKI, EX. PCC",District Profile: KHAIRTHAL-TIJARA,2025-10-23T17:44:20,2025-10-23T17:44:20
District_Report,Rajasthan,KOTA RURAL,SHRI JETTI KUSUM KUMAR,District Profile: KOTA RURAL,2025-10-24T10:29:51,2025-10-24T10:29:51
District_Report,Rajasthan,KOTA URBAN,SHRI JETTI KUSUM KUMAR,District Profile: KOTA URBAN,2025-10-24T10:23:19,2025-10-24T10:23:19
District_Report,Rajasthan,KOTPUTLI-BEHROR,"SHRI BHARATSINH SOLANKI, EX. PCC",District Profile: KOTPUTLI-BEHROR,2025-10-23T17:07:26,2025-10-23T17:07:26
District_Report,Rajasthan,NAGAUR,SHRI SHAKIR SANADI,District Profile: NAGAUR,2025-10-21T06:58:01,2025-10-21T06:58:01
District_Report,Rajasthan,NEENKATHANA- SIKAR,SHRI SUKHDEV PANSE,District Profile: NEENKATHANA- SIKAR,2025-10-08T00:18:26,2025-10-08T00:18:26
District_Report,Rajasthan,PRATAPGARH,SHRI AMIT SIHAG,District Profile: PRATAPGARH,2025-10-20T22:18:47,2025-10-20T22:18:47
District_Report,Rajasthan,RAJSAMAND,SHRI SUKHDEV BHAGAT,District Profile: RAJSAMAND,2025-10-22T03:26:34,2025-10-22T03:26:34
District_Report,Rajasthan,SALUMBER,SHRI AMIT SIHAG,District Profile: SALUMBER,2025-10-20T22:43:57,2025-10-20T22:43:57
District_Report,Rajasthan,SAWAI MADHOPUR,SHRI RAJESH RATHORE,District Profile: SAWAI MADHOPUR,2025-10-19T17:57:09,2025-10-19T17:57:09
District_Report,Rajasthan,SIKAR,SHRI SUKHDEV PANSE,District Profile: SIKAR,2025-10-08T00:58:09,2025-10-08T00:58:09
District_Report,Rajasthan,TONK,SHRI RAJESH RATHORE,District Profile: TONK,2025-10-19T18:45:26,2025-10-19T18:45:26
District_Report,Rajasthan,UDAIPUR RURAL,SMT. YASHOMATI THAKUR,District Profile: UDAIPUR RURAL,2025-10-24T01:27:32,2025-10-24T01:27:32
District_Report,Rajasthan,UDAIPUR URBAN,SMT. YASHOMATI THAKUR,District Profile: UDAIPUR URBAN,2025-10-24T10:41:53,2025-10-24T10:41:53
District_Report,Tamil Nadu,Ariyalur,SHRI. SHARAT BACCHEGOWDA,District Profile: Ariyalur,2025-12-05T20:10:20,2025-12-05T20:10:20
District_Report,Tamil Nadu,Avadi Corporation,SHRI B. M. SANDEEP,District Profile: Avadi Corporation,2025-12-14T20:45:40,2025-12-14T20:45:40
District_Report,Tamil Nadu,Central Chennai East,SHRI N RAGUVEERA REDDY,District Profile: Central Chennai East,2025-12-07T13:13:59,2025-12-07T13:13:59
District_Report,Tamil Nadu,Central Chennai West,SHRI N RAGUVEERA REDDY,District Profile: Central Chennai West,2025-12-07T13:27:08,2025-12-07T13:27:08
District_Report,Tamil Nadu,Chengalpet North,SMT. GEETA BHUKKAL,District Profile: Chengalpet North,2025-12-12T15:21:28,2025-12-12T15:21:28
District_Report,Tamil Nadu,Chengelpet South,SMT. GEETA BHUKKAL,District Profile: Chengelpet South,2025-12-13T22:02:16,2025-12-13T22:02:16
District_Report,Tamil Nadu,Cuddalore Central,SHRI. K.B.R.NAIDU,District Profile: Cuddalore Central,2025-12-08T16:56:55,2025-12-08T16:56:55
District_Report,Tamil Nadu,Cuddalore South,SHRI. SHARAT BACCHEGOWDA,District Profile: Cuddalore South,2025-12-07T20:32:12,2025-12-07T20:32:12
District_Report,Tamil Nadu,Cuddalore West,SHRI. K.B.R.NAIDU,District Profile: Cuddalore West,2025-12-08T17:31:31,2025-12-08T17:31:31
District_Report,Tamil Nadu,Dharmapuri,SHRI. IVAN DSOUZA,District Profile: Dharmapuri,2025-12-07T09:57:47,2025-12-07T09:57:47
District_Report,Tamil Nadu,Dindugal Corporation,Shri Venugopal Rao Harkara,District Profile: Dindugal Corporation,2025-12-08T21:05:04,2025-12-08T21:05:04
District_Report,Tamil Nadu,Dindugal East,Shri Venugopal Rao Harkara,District Profile: Dindugal East,2025-12-08T21:27:38,2025-12-08T21:27:38
District_Report,Tamil Nadu,Dindugal West,Shri Venugopal Rao Harkara,District Profile: Dindugal West,2025-12-08T21:59:21,2025-12-08T21:59:21
District_Report,Tamil Nadu,Erode Corporation,SHRI. J.R.LOBO,District Profile: Erode Corporation,2025-11-27T13:05:42,2025-11-27T13:05:42
District_Report,Tamil Nadu,Erode North,SHRI. J.R.LOBO,District Profile: Erode North,2025-11-27T13:39:42,2025-11-27T13:39:42
District_Report,Tamil Nadu,Erode South,SHRI. J.R.LOBO,District Profile: Erode South,2025-11-27T13:18:44,2025-11-27T13:18:44
District_Report,Tamil Nadu,Kallakurichi,SHRI. AMIT VIJ,District Profile: Kallakurichi,2025-12-08T19:16:23,2025-12-08T19:16:23
District_Report,Tamil Nadu,Kanchipuram,SHRI RAGHU SHARMA,District Profile: Kanchipuram,2025-12-08T14:29:38,2025-12-08T14:29:38
District_Report,Tamil Nadu,Kanyakumari Corporation,SHRI. ANIL BOSE,District Profile: Kanyakumari Corporation,2025-12-16T15:06:24,2025-12-16T15:06:24
District_Report,Tamil Nadu,Kanyakumari East,SHRI. ANIL BOSE,District Profile: Kanyakumari East,2025-12-17T13:58:19,2025-12-17T13:58:19
District_Report,Tamil Nadu,Kanyakumari West,SHRI. ANIL BOSE,District Profile: Kanyakumari West,2025-12-16T15:05:05,2025-12-16T15:05:05
District_Report,Tamil Nadu,Karur,SHRI SHAKIR SANADI,District Profile: Karur,2025-12-07T09:11:00,2025-12-07T09:11:00
District_Report,Tamil Nadu,Krishnagiri East,SHRI RIZWAN ARSHAD,District Profile: Krishnagiri East,2025-12-08T06:54:07,2025-12-08T06:54:07
